id,started_at,finished_at,status,sources_processed,items_found,published_items,error_log,created_at
59071cda-1fbb-4fc4-b831-f8d9bc630f89,2026-04-13 00:56:12.008+00,2026-04-13 00:56:26.83+00,success,8,6,"[{""link"":""https://techcrunch.com/2026/04/12/trump-officials-may-be-encouraging-banks-to-test-anthropics-mythos-model/"",""title"":""Bancos podrían probar el modelo de lenguaje de Anthropic""},{""link"":""https://techcrunch.com/2026/04/12/apple-reportedly-testing-four-designs-for-upcoming-smart-glasses/"",""title"":""Apple pruebas diseños para sus futuras gafas inteligentes""},{""link"":""https://techcrunch.com/2026/04/12/artificial-intelligence-definition-glossary-hallucinations-guide-to-common-ai-terms/"",""title"":""Guía de Términos de IA: LLMs, Hallucinaciones y Más""},{""link"":""https://openai.com/academy/projects"",""title"":""Organiza tus chats y proyectos con ChatGPT""},{""link"":""https://openai.com/academy/marketing"",""title"":""ChatGPT: una herramienta de marketing más eficiente""},{""link"":""https://openai.com/index/axios-developer-tool-compromise"",""title"":""OpenAI responde a la vulnerabilidad de Axios con medidas de seguridad""}]","Error en Wired AI: Status code 404
Error en Anthropic: Status code 404
Error en Google AI Blog: Status code 404",2026-04-13 00:56:12.151728+00
5d068de9-d8af-4f90-af74-62250a3bd419,2026-04-26 00:31:56.87+00,2026-04-26 00:32:07.93+00,success,8,3,"[{""link"":""https://techcrunch.com/2026/04/25/anthropic-created-a-test-marketplace-for-agent-on-agent-commerce/"",""title"":""Anthropic Desarrolla Mercado de Prueba para Comercio entre Agentes de IA""},{""link"":""https://techcrunch.com/2026/04/25/maines-governor-vetoes-data-center-moratorium/"",""title"":""Gobernador de Maine Veta Moratoria de Centros de Datos""},{""link"":""https://techcrunch.com/2026/04/25/openai-ceo-apologizes-to-tumbler-ridge-community/"",""title"":""OpenAI se disculpa por no alertar a la policía sobre el sospechoso de un tiroteo masivo""}]","Error en Wired AI: Status code 404
Error en Anthropic: Status code 404
Error en Google AI Blog: Status code 404",2026-04-26 00:31:57.115903+00
699c34ec-7f20-41f8-bc4e-b47cb7d6355a,2026-04-14 00:53:44.931+00,2026-04-14 00:54:05.98+00,success,8,8,"[{""link"":""https://techcrunch.com/2026/04/13/openai-has-bought-ai-personal-finance-startup-hiro/"",""title"":""OpenAI adquiere Hiro para mejorar planificación financiera en ChatGPT""},{""link"":""https://techcrunch.com/2026/04/13/microsoft-is-working-on-yet-another-openclaw-like-agent/"",""title"":""Microsoft Desarrolla Agente de IA con Mejoras de Seguridad""},{""link"":""https://techcrunch.com/2026/04/13/stanford-report-highlights-growing-disconnect-between-ai-insiders-and-everyone-else/"",""title"":""Brecha entre expertos en IA y público se amplía, según Stanford""},{""link"":""https://openai.com/index/cloudflare-openai-agent-cloud"",""title"":""Cloudflare y OpenAI unen fuerzas en Agent Cloud para agencias empresariales""},{""link"":""https://openai.com/academy/operations"",""title"":""ChatGPT mejora la eficiencia en equipos de operaciones""},{""link"":""https://openai.com/academy/applications-of-ai"",""title"":""Aplicaciones de IA en OpenAI: Innovaciones en el Desarrollo y la Productividad""},{""link"":""https://www.technologyreview.com/2026/04/13/1135720/why-opinion-on-ai-is-so-divided/"",""title"":""La opinión sobre la IA se encuentra dividida: ¿por qué?""},{""link"":""https://www.technologyreview.com/2026/04/13/1135675/want-to-understand-the-current-state-of-ai-check-out-these-charts/"",""title"":""Informe Anual sobre el Estado de la Inteligencia Artificial""}]","Error en Wired AI: Status code 404
Error en Anthropic: Status code 404
Error en Google AI Blog: Status code 404",2026-04-14 00:53:45.115562+00
6c939183-d25b-4542-965a-7fd09581eeec,2026-05-14 00:48:52.236+00,2026-05-14 00:49:16.605+00,success,8,6,"[{""link"":""https://techcrunch.com/2026/05/13/notion-just-turned-its-workspace-into-a-hub-for-ai-agents/"",""title"":""Notion lanza plataforma de desarrollo para agentes de IA""},{""link"":""https://techcrunch.com/2026/05/13/musks-xai-is-running-nearly-50-gas-turbines-unchecked-at-its-mississippi-data-center/"",""title"":""xAI enfrenta críticas por uso de turbinas de gas en su centro de datos""},{""link"":""https://techcrunch.com/2026/05/13/anthropics-cat-wu-says-that-in-the-future-ai-will-anticipate-your-needs-before-you-know-what-they-are/"",""title"":""El futuro de la IA: anticipación de necesidades""},{""link"":""https://openai.com/index/building-codex-windows-sandbox"",""title"":""Sandbox Seguro para Codex en Windows""},{""link"":""https://www.technologyreview.com/2026/05/13/1137203/ai-chatbots-are-giving-out-peoples-real-phone-numbers/"",""title"":""Chatbots de IA divulgan números de teléfono reales de usuarios""},{""link"":""https://www.technologyreview.com/2026/05/11/1137090/three-things-in-ai-to-watch-according-to-a-nobel-winning-economist/"",""title"":""El economista Nobel Acemoglu analiza tendencias en Inteligencia Artificial""}]","Error en Wired AI: Status code 404
Error en Anthropic: Status code 404
Error en Google AI Blog: Status code 404",2026-05-14 00:48:52.418266+00
6e713413-6cf8-43d2-8647-fd1fae7bd2d0,2026-04-29 00:42:04.32+00,2026-04-29 00:42:11.31+00,success,8,5,"[{""link"":""https://techcrunch.com/2026/04/28/at-his-openai-trial-musk-relitigates-an-old-friendship/"",""title"":""Musk Recuerda una Amistad en el Juicio de OpenAI""},{""link"":""https://techcrunch.com/2026/04/28/amazon-is-already-offering-new-openai-products-on-aws/"",""title"":""Amazon lanza nuevos productos de OpenAI en AWS""},{""link"":""https://techcrunch.com/2026/04/28/amazon-launches-an-ai-powered-audio-qa-experience-on-product-pages/"",""title"":""Amazon lanza experiencia de preguntas y respuestas de audio con IA en sus páginas de productos""},{""link"":""https://openai.com/index/openai-on-aws"",""title"":""OpenAI lanza modelos de IA en AWS para empresas""},{""link"":""https://huggingface.co/blog/nvidia/nemotron-3-nano-omni-multimodal-intelligence"",""title"":""NVIDIA Lanza Nemotron 3 Nano Omni: Inteligencia Multimodal Avanzada""}]","Error en Wired AI: Status code 404
Error en Anthropic: Status code 404
Error en Google AI Blog: Status code 404",2026-04-29 00:42:04.653905+00
6fc24df0-9e55-43fb-91de-083bc586db34,2026-05-10 00:36:41.24+00,2026-05-10 00:36:49.425+00,success,8,4,"[{""link"":""https://techcrunch.com/2026/05/09/artificial-intelligence-definition-glossary-hallucinations-guide-to-common-ai-terms/"",""title"":""Glosario de Términos de IA: Entendiendo el Lenguaje de la Inteligencia Artificial""},{""link"":""https://techcrunch.com/2026/05/09/nvidia-has-already-committed-40b-to-equity-ai-deals-this-year/"",""title"":""Nvidia Invierte $40B en Acuerdos de Capital de AI en 2023""},{""link"":""https://www.technologyreview.com/2026/05/08/1137008/musk-v-altman-week-2-openai-fires-back-and-shivon-zilis-reveals-that-musk-tried-to-poach-sam-altman/"",""title"":""Musk vs. OpenAI: Desacuerdo sobre donación de $38 millones""},{""link"":""https://huggingface.co/blog/lablab-ai-amd-developer-hackathon/oncoagent-official-paper"",""title"":""Avances en IA: OncoAgent para Soporte Clínico Oncológico""}]","Error en Wired AI: Status code 404
Error en Anthropic: Status code 404
Error en Google AI Blog: Status code 404",2026-05-10 00:36:41.618483+00
71564196-a57f-4be7-b9f9-9dcd8138ef06,2026-04-19 00:55:41.899+00,2026-04-19 00:55:50.657+00,success,8,5,"[{""link"":""https://techcrunch.com/2026/04/18/tesla-brings-its-robotaxi-service-to-dallas-and-houston/"",""title"":""Tesla lanza servicio de robotaxis en Dallas y Houston""},{""link"":""https://techcrunch.com/2026/04/18/ai-chip-startup-cerebras-files-for-ipo/"",""title"":""Cerebras lanza IPO con acuerdos con AWS y OpenAI""},{""link"":""https://techcrunch.com/2026/04/18/anthropics-relationship-with-the-trump-administration-seems-to-be-thawing/"",""title"":""Anthropic y la administración Trump: una relación en calentamiento""},{""link"":""https://openai.com/index/codex-for-almost-everything"",""title"":""Codex: Herramienta de Desarrollo Avanzada""},{""link"":""https://www.technologyreview.com/2026/04/17/1135416/how-robots-learn-brief-contemporary-history/"",""title"":""La evolución de la robótica: una historia breve y contemporánea""}]","Error en Wired AI: Status code 404
Error en Anthropic: Status code 404
Error en Google AI Blog: Status code 404",2026-04-19 00:55:42.159869+00
7157f374-7b1c-42fd-a4c1-58fa9bc5afce,2026-04-28 00:31:57.153+00,2026-04-28 00:32:37.948+00,success,8,11,"[{""link"":""https://techcrunch.com/2026/04/27/openai-ends-microsoft-legal-peril-over-its-50b-amazon-deal/"",""title"":""OpenAI y Microsoft llegan a un acuerdo sobre la venta de productos en AWS""},{""link"":""https://techcrunch.com/2026/04/27/deepminds-david-silver-just-raised-1-1b-to-build-an-ai-that-learns-without-human-data/"",""title"":""Inversión histórica en IA: $1.1B para un laboratorio británico""},{""link"":""https://techcrunch.com/2026/04/27/investors-back-skye-signull-labs-ai-home-screen-app-for-iphone-ahead-of-launch/"",""title"":""Aplicación de Pantalla de Inicio con IA de Skye atrae Inversores""},{""link"":""https://openai.com/index/openai-available-at-fedramp-moderate"",""title"":""OpenAI obtiene autorización FedRAMP Moderate para ChatGPT y API""},{""link"":""https://openai.com/index/next-phase-of-microsoft-partnership"",""title"":""Microsoft y OpenAI refuerzan su alianza en IA""},{""link"":""https://openai.com/index/open-source-codex-orchestration-symphony"",""title"":""Symphony: Especificación Abierta para Orquestación de Codex""},{""link"":""https://www.technologyreview.com/2026/04/27/1136466/elon-musk-and-sam-altman-are-going-to-court-over-openais-future/"",""title"":""Elon Musk y Sam Altman enfrentan a juicio por el futuro de OpenAI""},{""link"":""https://www.technologyreview.com/2026/04/27/1136456/the-missing-step-between-hype-and-profit/"",""title"":""La brecha entre el entusiasmo y el beneficio en la IA""},{""link"":""https://www.technologyreview.com/2026/04/27/1136322/rebuilding-the-data-stack-for-ai/"",""title"":""La importancia de la infraestructura de datos para la IA""},{""link"":""https://huggingface.co/blog/nvidia/raw2insights-adaptive-ultrasound-imaging"",""title"":""Avances en Imagen Ultrasonográfica con Inteligencia Artificial""},{""link"":""https://huggingface.co/blog/openai-privacy-filter-web-apps"",""title"":""Desarrollo de Aplicaciones Web Escalables con OpenAI""}]","Error en Wired AI: Status code 404
Error en Anthropic: Status code 404
Error en Google AI Blog: Status code 404",2026-04-28 00:31:57.542284+00
7a7926e8-f97d-42a8-9c74-b04439e5854f,2026-04-20 00:55:42.138+00,2026-04-20 00:55:56.894+00,success,8,5,"[{""link"":""https://techcrunch.com/2026/04/19/openais-existential-questions/"",""title"":""OpenAI aborda cuestiones existenciales con adquisiciones""},{""link"":""https://techcrunch.com/2026/04/19/the-12-month-window/"",""title"":""Ventanas de oportunidad en el desarrollo de modelos de IA""},{""link"":""https://techcrunch.com/2026/04/19/palantir-posts-mini-manifesto-denouncing-regressive-and-harmful-cultures/"",""title"":""Palantir cuestiona la inclusividad y las culturas 'regresivas'""},{""link"":""https://openai.com/index/codex-for-almost-everything"",""title"":""Codex: Herramienta de IA para Desarrolladores""},{""link"":""https://www.technologyreview.com/2026/04/17/1135416/how-robots-learn-brief-contemporary-history/"",""title"":""La evolución de la robótica: Una historia contemporánea""}]","Error en Wired AI: Status code 404
Error en Anthropic: Status code 404
Error en Google AI Blog: Status code 404",2026-04-20 00:55:42.44714+00
7cebf67e-b98b-4c6f-9e82-39aa6ec7f369,2026-04-18 00:38:40.031+00,2026-04-18 00:39:00.086+00,success,8,7,"[{""link"":""https://techcrunch.com/2026/04/17/sam-altmans-project-world-looks-to-scale-its-human-verification-empire-first-stop-tinder/"",""title"":""World amplía su influencia con nuevas alianzas, incluyendo Tinder""},{""link"":""https://techcrunch.com/2026/04/17/kevin-weil-and-bill-peebles-exit-openai-as-company-continues-to-shed-side-quests/"",""title"":""OpenAI se reorganiza y despide a ejecutivos clave""},{""link"":""https://techcrunch.com/2026/04/17/sources-cursor-in-talks-to-raise-2b-at-50b-valuation-as-enterprise-growth-surges/"",""title"":""Cursor se prepara para recaudar $2B+ con valoración de $50B""},{""link"":""https://openai.com/index/codex-for-almost-everything"",""title"":""Codex: Herramienta de IA para Desarrolladores""},{""link"":""https://www.technologyreview.com/2026/04/17/1135416/how-robots-learn-brief-contemporary-history/"",""title"":""La evolución de la robótica: una historia contemporánea""},{""link"":""https://huggingface.co/blog/nvidia/nemotron-ocr-v2"",""title"":""Desarrollo de un Modelo OCR Multilingüe Rápido con Datos Sintéticos""},{""link"":""https://huggingface.co/blog/ecom-rlve"",""title"":""Avances en E-Commerce Conversacional con Ecom-RLVE""}]","Error en Wired AI: Status code 404
Error en Anthropic: Status code 404
Error en Google AI Blog: Status code 404",2026-04-18 00:38:40.741678+00
7f275257-d2e6-4007-805d-3541c659a0c7,2026-05-03 00:15:31.164+00,2026-05-03 00:15:44.035+00,success,8,3,"[{""link"":""https://techcrunch.com/2026/05/02/ai-generated-actors-and-scripts-are-now-ineligible-for-oscars/"",""title"":""Actores generados por IA quedan fuera de los Premios Oscar""},{""link"":""https://techcrunch.com/2026/05/02/the-best-ai-powered-dictation-apps-of-2025/"",""title"":""Mejores Aplicaciones de Dictado con IA: Pruebas y Clasificaciones""},{""link"":""https://techcrunch.com/2026/05/01/replits-amjad-masad-on-the-cursor-deal-fighting-apple-and-why-hed-rather-not-sell/"",""title"":""Replit y Cursor: ¿Competencia en el Mercado de Desarrollo de Aplicaciones?""}]","Error en Wired AI: Status code 404
Error en Anthropic: Status code 404
Error en Google AI Blog: Status code 404",2026-05-03 00:15:31.718325+00
7f995566-d629-449d-972e-56ec75d6211c,2026-05-18 00:42:49.023+00,2026-05-18 00:43:00.592+00,success,8,3,"[{""link"":""https://techcrunch.com/2026/05/17/apples-siri-revamp-could-include-auto-deleting-chats/"",""title"":""Apple revierte Siri con eliminación automática de chats""},{""link"":""https://techcrunch.com/2026/05/17/why-trust-is-a-big-question-at-the-elon-musk-openai-trial/"",""title"":""Duda sobre la confiabilidad en el juicio de OpenAI""},{""link"":""https://techcrunch.com/2026/05/17/if-youre-giving-a-commencement-speech-in-2026-maybe-dont-mention-ai/"",""title"":""La AI en la educación: un futuro incierto""}]","Error en Wired AI: Status code 404
Error en Anthropic: Status code 404
Error en Google AI Blog: Status code 404",2026-05-18 00:42:49.247646+00
89a254f7-4e15-46f6-ac59-06aab124d02c,2026-05-08 00:45:06.042+00,2026-05-08 00:45:17.924+00,success,8,6,"[{""link"":""https://techcrunch.com/2026/05/07/openai-launches-new-voice-intelligence-features-in-its-api/"",""title"":""OpenAI lanza nuevas características de inteligencia de voz en su API""},{""link"":""https://techcrunch.com/2026/05/07/voi-founders-new-ai-startup-pit-has-become-the-latest-rising-star-out-of-stockholm/"",""title"":""Nueva startup de IA Pit liderada por fundadores de Voi""},{""link"":""https://techcrunch.com/2026/05/07/openai-introduces-new-trusted-contact-safeguard-for-cases-of-possible-self-harm/"",""title"":""OpenAI Implementa Medida de Protección para Prevención de Autodestrucción en ChatGPT""},{""link"":""https://openai.com/index/gpt-5-5-with-trusted-access-for-cyber"",""title"":""OpenAI Amplía Acceso Seguro para la Ciberseguridad con GPT-5.5""},{""link"":""https://openai.com/index/parloa"",""title"":""Parloa desarrolla agentes de servicio de voz para empresas""},{""link"":""https://openai.com/index/advancing-voice-intelligence-with-new-models-in-the-api"",""title"":""Avanzando la Inteligencia de Voz con Modelos Nuevos en la API""}]","Error en Wired AI: Status code 404
Error en Anthropic: Status code 404
Error en Google AI Blog: Status code 404",2026-05-08 00:45:06.310383+00
89dc2b24-33f8-4185-afc4-71c8c273d486,2026-05-24 00:43:21.055+00,2026-05-24 00:43:26.958+00,success,8,2,"[{""link"":""https://techcrunch.com/2026/05/23/ferrari-is-using-ai-to-create-f1-superfans/"",""title"":""Ferrari utiliza Inteligencia Artificial de IBM para crear superfanáticos de F1""},{""link"":""https://techcrunch.com/2026/05/23/elon-musk-has-given-up-on-solar-power-on-earth/"",""title"":""Elon Musk Abandona la Energía Solar en Tierra""}]","Error en Wired AI: Status code 404
Error en Anthropic: Status code 404
Error en Google AI Blog: Status code 404",2026-05-24 00:43:21.987288+00
8d98c823-aa62-4298-a628-0fce7009de46,2026-04-24 00:31:57.088+00,2026-04-24 00:32:06.218+00,success,8,6,"[{""link"":""https://techcrunch.com/2026/04/23/bret-taylors-sierra-buys-yc-backed-ai-startup-fragment/"",""title"":""Sierra adquiere Fragment, startup de IA de atención al cliente""},{""link"":""https://techcrunch.com/2026/04/23/meet-noscroll-an-ai-bot-that-does-your-doomscrolling-for-you/"",""title"":""Noscroll: un bot de IA que alivia el doomscrolling""},{""link"":""https://techcrunch.com/2026/04/23/openai-chatgpt-gpt-5-5-ai-model-superapp/"",""title"":""OpenAI lanza GPT-5.5, un paso hacia un 'super app' de IA""},{""link"":""https://openai.com/index/gpt-5-5-system-card"",""title"":""GPT-5.5: Un Avance en la Inteligencia Artificial""},{""link"":""https://openai.com/index/introducing-gpt-5-5"",""title"":""Lanzamiento de GPT-5.5: un modelo de IA más avanzado""},{""link"":""https://openai.com/academy/what-is-codex"",""title"":""Codex: Automatización de Tareas con Inteligencia Artificial""}]","Error en Wired AI: Status code 404
Error en Anthropic: Status code 404
Error en Google AI Blog: Status code 404",2026-04-24 00:31:57.427828+00
972494ea-9e6e-4bbc-9191-2219a56b3050,2026-05-02 00:15:31.158+00,2026-05-02 00:15:52.075+00,success,8,6,"[{""link"":""https://techcrunch.com/2026/05/01/replits-amjad-masad-on-the-cursor-deal-fighting-apple-and-why-hed-rather-not-sell/"",""title"":""Replit se resiste a la venta: ¿qué significa para la industria de la IA?""},{""link"":""https://techcrunch.com/2026/05/01/meta-buys-robotics-startup-to-bolster-its-humanoid-ai-ambitions/"",""title"":""Meta amplía sus capacidades de IA con adquisición de startup robótica""},{""link"":""https://techcrunch.com/podcast/did-you-know-you-cant-steal-a-charity-dont-worry-elon-musk-will-remind-you/"",""title"":""Elon Musk vs. OpenAI: Un desafío a la transformación de OpenAI""},{""link"":""https://www.technologyreview.com/2026/05/01/1136800/musk-v-altman-week-1-musk-says-he-was-duped-warns-ai-could-kill-us-all-and-admits-that-xai-distills-openais-models/"",""title"":""Musk vs OpenAI: Desafío a la Inteligencia Artificial""},{""link"":""https://www.technologyreview.com/2026/05/01/1136779/cyber-insecurity-in-the-ai-era/"",""title"":""Cyberseguridad en la Era de la Inteligencia Artificial""},{""link"":""https://www.technologyreview.com/2026/05/01/1136772/operationalizing-ai-for-scale-and-sovereignty/"",""title"":""Empresas controlan sus datos para personalizar la IA""}]","Error en Wired AI: Status code 404
Error en Anthropic: Status code 404
Error en Google AI Blog: Status code 404",2026-05-02 00:15:31.962047+00
99b201dd-0a90-460a-9af8-4a44e8d2393e,2026-05-25 00:35:54.156+00,2026-05-25 00:36:09.243+00,success,8,2,"[{""link"":""https://techcrunch.com/2026/05/24/everyone-is-navigating-ai-security-in-real-time-even-google/"",""title"":""Google y otros navegando por la seguridad de la IA en tiempo real""},{""link"":""https://techcrunch.com/2026/05/24/i-tried-amazons-bee-wearable-and-am-both-intrigued-and-slightly-creeped-out/"",""title"":""Amazon lanza Bee, un wearable con tecnología de IA que suscita inquietud""}]","Error en Wired AI: Status code 404
Error en Anthropic: Status code 404
Error en Google AI Blog: Status code 404",2026-05-25 00:35:54.40301+00
9e4fbef8-e9eb-4b62-bd18-9c85beebe795,2026-04-05 00:43:43.909+00,2026-04-05 00:43:49.384+00,success,8,3,"[{""link"":""https://techcrunch.com/2026/04/04/anthropic-says-claude-code-subscribers-will-need-to-pay-extra-for-openclaw-support/"",""title"":""Anthropic impone cargos adicionales para Claude Code con OpenClaw""},{""link"":""https://techcrunch.com/2026/04/03/anthropic-is-having-a-moment-in-the-private-markets-spacex-could-spoil-the-party/"",""title"":""Anthropic y SpaceX: Cambios en el mercado de acciones privadas""},{""link"":""https://techcrunch.com/2026/04/03/openai-executive-shuffle-new-roles-coo-brad-lightcap-fidji-simo-kate-rouch/"",""title"":""OpenAI reestructura ejecutiva y anuncia nuevos proyectos""}]","Error en Wired AI: Status code 404
Error en Anthropic: Status code 404
Error en Google AI Blog: Status code 404",2026-04-05 00:43:44.620402+00
9f102a00-48bf-4e63-a582-d79effdd0c44,2026-04-06 00:43:43.887+00,2026-04-06 00:43:49.421+00,success,8,3,"[{""link"":""https://techcrunch.com/2026/04/05/copilot-is-for-entertainment-purposes-only-according-to-microsofts-terms-of-service/"",""title"":""Microsoft advierte sobre la confiabilidad de Copilot""},{""link"":""https://techcrunch.com/2026/04/05/can-orbital-data-centers-help-justify-a-massive-valuation-for-spacex/"",""title"":""Orbitales: ¿Centros de datos espaciales justifican la valoración de SpaceX?""},{""link"":""https://techcrunch.com/2026/04/05/japan-is-proving-experimental-physical-ai-is-ready-for-the-real-world/"",""title"":""Robótica en Japón: llenando vacantes laborales""}]","Error en Wired AI: Status code 404
Error en Anthropic: Status code 404
Error en Google AI Blog: Status code 404",2026-04-06 00:43:44.511294+00
a45b70d6-20dc-4efc-8a57-663adfed877b,2026-04-17 00:28:35.009+00,2026-04-17 00:29:37.05+00,success,8,12,"[{""link"":""https://techcrunch.com/2026/04/16/factory-hits-1-5b-valuation-to-build-ai-coding-for-enterprises/"",""title"":""Startup Factory alcanza valoración de $1.5B con tecnología de codificación AI""},{""link"":""https://techcrunch.com/2026/04/16/luma-launches-ai-powered-production-studio-with-faith-focused-wonder-project/"",""title"":""Luma lanza estudio de producción con IA para contenido religioso""},{""link"":""https://techcrunch.com/2026/04/16/upscale-ai-in-talks-to-raise-at-2b-valuation-says-report/"",""title"":""Upscale AI busca financiamiento a $2B, según reporte""},{""link"":""https://openai.com/index/codex-for-almost-everything"",""title"":""Actualización de Codex: mejora la productividad de los desarrolladores""},{""link"":""https://openai.com/index/introducing-gpt-rosalind"",""title"":""GPT-Rosalind: Avanzada IA para la Investigación en Ciencias de la Vida""},{""link"":""https://openai.com/index/accelerating-cyber-defense-ecosystem"",""title"":""Cyberdefensa: OpenAI y empresas líderes fortalecen la seguridad global""},{""link"":""https://www.technologyreview.com/2026/04/16/1135216/making-ai-operational-in-constrained-public-sector-environments/"",""title"":""Operativizar IA en entornos gubernamentales restringidos""},{""link"":""https://www.technologyreview.com/2026/04/16/1135554/treating-enterprise-ai-as-an-operating-layer/"",""title"":""La importancia del nivel de operación en la inteligencia artificial empresarial""},{""link"":""https://www.technologyreview.com/2026/04/16/1136029/humans-in-the-loop-ai-war-illusion/"",""title"":""La ilusión de la participación humana en la guerra con IA""},{""link"":""https://huggingface.co/blog/transformers-to-mlx"",""title"":""Hugging Face Presenta una Herramienta de PR Automatizado""},{""link"":""https://huggingface.co/blog/train-multimodal-sentence-transformers"",""title"":""Avances en Modelos de Embedding Multimodal con Transformers""},{""link"":""https://huggingface.co/blog/ibm-research/vakra-benchmark-analysis"",""title"":""Avances en Inteligencia Artificial: Razón, Uso de Herramientas y Modos de Falla""}]","Error en Wired AI: Status code 404
Error en Anthropic: Status code 404
Error en Google AI Blog: Status code 404",2026-04-17 00:28:35.295789+00
a96225af-b638-4ceb-b487-9f55f9171667,2026-05-26 00:51:43.296+00,2026-05-26 00:51:55.904+00,success,8,5,"[{""link"":""https://techcrunch.com/2026/05/25/what-clickups-mass-layoff-tells-us-about-the-future-of-work/"",""title"":""ClickUp reemplaza empleados con agentes de IA: el futuro del trabajo""},{""link"":""https://techcrunch.com/2026/05/25/the-popes-ai-encyclical-isnt-really-about-ai/"",""title"":""El papel de la IA en la encíclica del Papa: un análisis crítico""},{""link"":""https://techcrunch.com/2026/05/25/startup-battlefield-200-applications-close-in-days-apply-before-may-27/"",""title"":""Último plazo para aplicar a Startup Battlefield 200""},{""link"":""https://openai.com/index/grupo-folha-grupo-uol-partnership"",""title"":""OpenAI y medios brasileños unen fuerzas en contenido para ChatGPT""},{""link"":""https://huggingface.co/blog/agent-glossary"",""title"":""Terminología de Inteligencia Artificial: Harness, Scaffold y Agentes""}]","Error en Wired AI: Status code 404
Error en Anthropic: Status code 404
Error en Google AI Blog: Status code 404",2026-05-26 00:51:43.557851+00
b153a3c2-bccf-4c40-8b42-fd9924f7035e,2026-04-16 00:04:20.02+00,2026-04-16 00:04:49.94+00,success,8,7,"[{""link"":""https://techcrunch.com/2026/04/15/openai-updates-its-agents-sdk-to-help-enterprises-build-safer-more-capable-agents/"",""title"":""OpenAI Actualiza SDK para Agentes: Mayor Seguridad y Capacidad""},{""link"":""https://techcrunch.com/2026/04/15/hightouch-reaches-100m-arr-fueled-by-marketing-tools-powered-by-ai/"",""title"":""Hightouch alcanza $100M ARR con herramientas de marketing impulsadas por IA""},{""link"":""https://techcrunch.com/2026/04/15/linkedin-data-shows-ai-isnt-to-blame-for-hiring-decline-yet/"",""title"":""LinkedIn descarta a la IA como causa de la disminución en la contratación""},{""link"":""https://openai.com/index/the-next-evolution-of-the-agents-sdk"",""title"":""OpenAI Actualiza SDK para Agentes con Ejecución de Sandbox""},{""link"":""https://www.technologyreview.com/2026/04/15/1135530/building-trust-in-the-ai-era-with-privacy-led-ux/"",""title"":""La importancia de la privacidad en la experiencia de usuario de la IA""},{""link"":""https://huggingface.co/blog/ibm-research/vakra-benchmark-analysis"",""title"":""Avances en Inteligencia Artificial: VAKRA y su Capacidad de Razonamiento""},{""link"":""https://huggingface.co/blog/Hcompany/holotab"",""title"":""HoloTab: Nueva Compañera de Navegación con Inteligencia Artificial""}]","Error en Wired AI: Status code 404
Error en Anthropic: Status code 404
Error en Google AI Blog: Status code 404",2026-04-16 00:04:20.731063+00
b1913ec2-2cdf-4d60-b1e9-f21a9e4f4b2d,2026-04-07 00:43:43.905+00,2026-04-07 00:44:13.617+00,success,8,8,"[{""link"":""https://techcrunch.com/2026/04/06/openai-alums-have-been-quietly-investing-from-a-new-potentially-100m-fund/"",""title"":""Inversión en IA: Zero Shot lanza un fondo de $100M""},{""link"":""https://techcrunch.com/2026/04/06/google-quietly-releases-an-offline-first-ai-dictation-app-on-ios/"",""title"":""Google Lanza Aplicación de Dictado con IA que Funciona Offline""},{""link"":""https://techcrunch.com/2026/04/06/iran-threatens-stargate-ai-data-centers/"",""title"":""Iran amenaza con atacar centros de datos de IA relacionados con EE.UU.""},{""link"":""https://openai.com/index/introducing-openai-safety-fellowship"",""title"":""OpenAI Lanza Programa de Investigación de Seguridad y Alineación""},{""link"":""https://openai.com/index/industrial-policy-for-the-intelligence-age"",""title"":""Política Industrial para la Era de la Inteligencia""},{""link"":""https://www.technologyreview.com/2026/04/06/1135187/the-one-piece-of-data-that-could-actually-shed-light-on-your-job-and-ai/"",""title"":""El papel de la IA en la futura del trabajo""},{""link"":""https://www.technologyreview.com/2026/04/06/1135118/ai-online-seller-alibaba-accio/"",""title"":""La IA revoluciona la toma de decisiones de vendedores en línea""},{""link"":""https://huggingface.co/blog/gemma4"",""title"":""Hugging Face Presenta Gemma 4: Inteligencia Multimodal en Dispositivos""}]","Error en Wired AI: Status code 404
Error en Anthropic: Status code 404
Error en Google AI Blog: Status code 404",2026-04-07 00:43:44.500664+00
