id,type,title,message,target_id,status,severity,created_at,metadata
2c662125-d4d7-4435-adc2-bde951f65068,link_broken,⚠️ Link Roto Detectado: ¡Descubre las 10 Herramientas de Inteligencia Artificial que Todos Están Utilizando en 2026.,El activo en https://wsyotripkntaetxxzlkc.supabase.co/storage/v1/object/public/videos/1775620153228-final.mp4 devolvió un error de carga (404/403). La noticia ha sido ocultada automáticamente.,0d46071c-3b39-42c1-baed-cf173455dcda,pending,warning,2026-04-16 11:14:27.143582+00,"{""url"":""https://wsyotripkntaetxxzlkc.supabase.co/storage/v1/object/public/videos/1775620153228-final.mp4"",""reported_at"":""2026-04-16T11:14:27.108Z""}"
2d229507-6230-4845-91fe-93533b16eb5f,lifecycle_archive,📦 Activo Archivado,El archivo 1777710627457-final.mp4 ha sido movido a Google Drive (Unidad G:) para liberar espacio en Supabase.,,pending,info,2026-05-05 12:17:13.548757+00,"{""bucket"":""videos"",""fileName"":""1777710627457-final.mp4"",""archived_at"":""2026-05-05T12:17:13.445Z""}"
2df24b44-e8ef-49b0-a92b-d74839dea0e9,link_broken,⚠️ Link Roto Detectado: El Mensaje Premonitorio: Cómo la Inteligencia Artificial Revolucionará la Industria antes de que el Mundo lo Sepa #36,El activo en https://wsyotripkntaetxxzlkc.supabase.co/storage/v1/object/public/videos/1778182550311-final.mp4 devolvió un error de carga (404/403). La noticia ha sido ocultada automáticamente.,ec81fb25-6195-48ff-9674-a0cf2a72dc8e,pending,warning,2026-05-14 21:29:35.360678+00,"{""url"":""https://wsyotripkntaetxxzlkc.supabase.co/storage/v1/object/public/videos/1778182550311-final.mp4"",""reported_at"":""2026-05-14T21:29:35.341Z""}"
2e2894de-7ef1-421d-b9bc-148620995204,link_broken,⚠️ Link Roto Detectado: ALERTA: Opus 4.,El activo en https://wsyotripkntaetxxzlkc.supabase.co/storage/v1/object/public/videos/1775651616578-final.mp4 devolvió un error de carga (404/403). La noticia ha sido ocultada automáticamente.,96749700-ef84-42e5-9324-4f0bd4b5b4fa,pending,warning,2026-04-16 11:14:27.140239+00,"{""url"":""https://wsyotripkntaetxxzlkc.supabase.co/storage/v1/object/public/videos/1775651616578-final.mp4"",""reported_at"":""2026-04-16T11:14:27.119Z""}"
2eac4122-1b0a-4bdf-9f54-dc3821ceb3d0,link_broken,⚠️ Link Roto Detectado: ¡La Revolución de las Empresas de Inteligencia Artificial Está a Punto de Explotar.,El activo en https://wsyotripkntaetxxzlkc.supabase.co/storage/v1/object/public/videos/1775617261065-final.mp4 devolvió un error de carga (404/403). La noticia ha sido ocultada automáticamente.,3340a83a-9d65-4067-9d74-4875ad19460b,pending,warning,2026-04-16 11:14:27.17443+00,"{""url"":""https://wsyotripkntaetxxzlkc.supabase.co/storage/v1/object/public/videos/1775617261065-final.mp4"",""reported_at"":""2026-04-16T11:14:27.130Z""}"
30875347-8dc0-4e9f-a29d-ef11a701f3b9,lifecycle_archive,📦 Activo Archivado,El archivo 1777800614947-final.mp4 ha sido movido a Google Drive (Unidad G:) para liberar espacio en Supabase.,,pending,info,2026-05-11 10:36:15.015673+00,"{""bucket"":""videos"",""fileName"":""1777800614947-final.mp4"",""archived_at"":""2026-05-11T10:36:14.605Z""}"
318ee4b7-e89c-4ab7-9d92-574e5f54aed6,lifecycle_archive,📦 Activo Archivado,El archivo 1777238815303-final.mp4 ha sido movido a Google Drive (Unidad G:) para liberar espacio en Supabase.,,pending,info,2026-05-04 21:16:37.913804+00,"{""bucket"":""videos"",""fileName"":""1777238815303-final.mp4"",""archived_at"":""2026-05-04T21:16:37.574Z""}"
31b0bda7-0b5c-46c2-92ad-86b4214e01ec,link_broken,⚠️ Link Roto Detectado: La Revolución de los Crypto Bros: Cómo la Fiebre Pokémon Está Redefiniendo el Ecosistema de la Criptografía y la Inteligencia Artificial #913,El activo en https://wsyotripkntaetxxzlkc.supabase.co/storage/v1/object/public/videos/1778765990976-final.mp4 devolvió un error de carga (404/403). La noticia ha sido ocultada automáticamente.,9f712171-37b1-4de7-bf8c-777126bb6a38,pending,warning,2026-05-14 21:29:35.311706+00,"{""url"":""https://wsyotripkntaetxxzlkc.supabase.co/storage/v1/object/public/videos/1778765990976-final.mp4"",""reported_at"":""2026-05-14T21:29:35.273Z""}"
32012b66-97cd-4deb-8cd3-dd19651abfbf,lifecycle_archive,📦 Activo Archivado,El archivo 1774817855890-019d18c2-aa35-7000-a2e7-7c9087597051.jpg ha sido movido a Google Drive (Unidad G:) para liberar espacio en Supabase.,,pending,info,2026-04-24 20:05:44.516329+00,"{""bucket"":""images"",""fileName"":""1774817855890-019d18c2-aa35-7000-a2e7-7c9087597051.jpg"",""archived_at"":""2026-04-24T20:05:44.251Z""}"
3329c495-0d13-42e7-95de-1a056fe56cc6,lifecycle_archive,📦 Activo Archivado,El archivo 1777692779004-final.mp4 ha sido movido a Google Drive (Unidad G:) para liberar espacio en Supabase.,,pending,info,2026-05-05 09:17:05.018419+00,"{""bucket"":""videos"",""fileName"":""1777692779004-final.mp4"",""archived_at"":""2026-05-05T09:17:04.821Z""}"
337bbba2-7c51-4176-a424-ba61ddd0814f,lifecycle_archive,📦 Activo Archivado,El archivo 1777319359952-019dcebc-139e-7000-9ae7-ab464fc31688.jpg ha sido movido a Google Drive (Unidad G:) para liberar espacio en Supabase.,,pending,info,2026-04-28 01:01:08.644945+00,"{""bucket"":""images"",""fileName"":""1777319359952-019dcebc-139e-7000-9ae7-ab464fc31688.jpg"",""archived_at"":""2026-04-28T01:01:07.988Z""}"
3406096a-4b19-4340-9018-29bd42a9f908,lifecycle_archive,📦 Activo Archivado,El archivo 1774817562970-combined.mp4 ha sido movido a Google Drive (Unidad G:) para liberar espacio en Supabase.,,pending,info,2026-04-26 20:14:06.78232+00,"{""bucket"":""videos"",""fileName"":""1774817562970-combined.mp4"",""archived_at"":""2026-04-26T20:14:06.582Z""}"
340fd1ea-17d1-43a9-a66f-3bc1681ed27f,lifecycle_archive,📦 Activo Archivado,El archivo 1774818036516-019d3a48-3737-7000-ab46-1784b1bd8f31.jpg ha sido movido a Google Drive (Unidad G:) para liberar espacio en Supabase.,,pending,info,2026-04-24 21:05:47.771891+00,"{""bucket"":""images"",""fileName"":""1774818036516-019d3a48-3737-7000-ab46-1784b1bd8f31.jpg"",""archived_at"":""2026-04-24T21:05:47.538Z""}"
3419985d-af22-4ed6-80c2-1837afccca95,lifecycle_archive,📦 Activo Archivado,El archivo 1775625097078-final.mp4 ha sido movido a Google Drive (Unidad G:) para liberar espacio en Supabase.,,pending,info,2026-05-03 08:15:55.155659+00,"{""bucket"":""videos"",""fileName"":""1775625097078-final.mp4"",""archived_at"":""2026-05-03T08:15:54.960Z""}"
345d9dec-cb63-4645-b1f4-f38bb36af9c9,lifecycle_archive_v3,📦 Purga Industrial Completada,"El video ""Desentrañando los Secretos de Göbekli Tepe: Cómo la Inteligencia Artificial Revela la Verdadera Historia detrás del Monumento más Antiguo de la Humani"" (1777869143830-final.mp4) y su metadata han sido movidos a Google Drive. La fila ha sido eliminada del portal para mantener la integridad.",,pending,info,2026-05-26 23:22:23.670533+00,"{""title"":""Desentrañando los Secretos de Göbekli Tepe: Cómo la Inteligencia Artificial Revela la Verdadera Historia detrás del Monumento más Antiguo de la Humani"",""fileName"":""1777869143830-final.mp4"",""archived_at"":""2026-05-26T23:22:23.319Z""}"
34a37b33-e8df-4469-bbf1-df6c5730535f,lifecycle_archive_v3,📦 Purga Industrial Completada,"El video ""Escalando la Seguridad: Rompiendo Barreras y Democratizando la Protección en la Era Digital""

En este tópico, abordaremos la oportunidad sin precedent"" (1777861946181-final.mp4) y su metadata han sido movidos a Google Drive. La fila ha sido eliminada del portal para mantener la integridad.",,pending,info,2026-05-19 18:35:22.943563+00,"{""title"":""Escalando la Seguridad: Rompiendo Barreras y Democratizando la Protección en la Era Digital\""\n\nEn este tópico, abordaremos la oportunidad sin precedent"",""fileName"":""1777861946181-final.mp4"",""archived_at"":""2026-05-19T18:35:22.835Z""}"
363cd5cb-ae9a-4c46-9c03-43f83253bb62,lifecycle_archive,📦 Activo Archivado,El archivo 1777052153650-019dc038-59e1-7000-b4af-3a2012142f7e.jpg ha sido movido a Google Drive (Unidad G:) para liberar espacio en Supabase.,,pending,info,2026-04-25 00:06:48.15231+00,"{""bucket"":""images"",""fileName"":""1777052153650-019dc038-59e1-7000-b4af-3a2012142f7e.jpg"",""archived_at"":""2026-04-25T00:06:47.949Z""}"
368c4690-d507-4c1a-8f3a-07fa6cf2f799,lifecycle_archive,📦 Activo Archivado,El archivo 1774817559778-019cd420-5643-7000-80b3-32555ddc07da.jpg ha sido movido a Google Drive (Unidad G:) para liberar espacio en Supabase.,,pending,info,2026-04-24 18:05:46.672113+00,"{""bucket"":""images"",""fileName"":""1774817559778-019cd420-5643-7000-80b3-32555ddc07da.jpg"",""archived_at"":""2026-04-24T18:05:46.539Z""}"
36c81d80-10c4-493f-ae2f-b08000d7a5be,lifecycle_archive,📦 Activo Archivado,El archivo 1777306965350-final.mp4 ha sido movido a Google Drive (Unidad G:) para liberar espacio en Supabase.,,pending,info,2026-05-05 00:16:51.235488+00,"{""bucket"":""videos"",""fileName"":""1777306965350-final.mp4"",""archived_at"":""2026-05-05T00:16:51.076Z""}"
38ee752d-44da-46c8-b301-d1f962030825,link_broken,⚠️ Link Roto Detectado: Anthropic confirma presentación de Mythos a la administración Trump,El activo en https://picsum.photos/seed/anthropic-confirma-presentacion-de-mythos-a-la-administracion-trump/800/450 devolvió un error de carga (404/403). La noticia ha sido ocultada automáticamente.,7939705c-9788-4165-bd80-26be368343d0,pending,warning,2026-04-16 07:13:24.309692+00,"{""url"":""https://picsum.photos/seed/anthropic-confirma-presentacion-de-mythos-a-la-administracion-trump/800/450"",""reported_at"":""2026-04-16T07:13:24.130Z""}"
3a24c204-71e0-4e4e-a87e-c35a462c232b,link_broken,"⚠️ Link Roto Detectado: Desaparición de Contenido: El Caso del Artículo de Kornelia Wieczorek en Onet, Un Enigma en la Era de la Información #432",El activo en https://wsyotripkntaetxxzlkc.supabase.co/storage/v1/object/public/videos/1778240335393-final.mp4 devolvió un error de carga (404/403). La noticia ha sido ocultada automáticamente.,91454a1e-f629-4537-843d-5b2954c41694,pending,warning,2026-05-09 02:05:36.007543+00,"{""url"":""https://wsyotripkntaetxxzlkc.supabase.co/storage/v1/object/public/videos/1778240335393-final.mp4"",""reported_at"":""2026-05-09T02:05:35.904Z""}"
3a8188ba-d072-4e1d-a528-7a5e87e1a97a,link_broken,⚠️ Link Roto Detectado: Revolución en la Eficiencia: Low Level Equipment Rebalance - Summer Sweep Up: El Nuevo Estándar en Optimización Industrial #716,El activo en https://wsyotripkntaetxxzlkc.supabase.co/storage/v1/object/public/videos/1779874752766-final.mp4 devolvió un error de carga (404/403). La noticia ha sido ocultada automáticamente.,68a866ab-fe70-4de3-8aae-49913a6b693c,pending,warning,2026-05-28 05:50:23.030322+00,"{""url"":""https://wsyotripkntaetxxzlkc.supabase.co/storage/v1/object/public/videos/1779874752766-final.mp4"",""reported_at"":""2026-05-28T05:50:23.019Z""}"
3b330762-4ade-4bc8-be53-7e1b017d9854,link_broken,⚠️ Link Roto Detectado: La Revolución del Omni-Core: Cómo Neural Nexus Construyó una IA Inmortal para Dominar el Futuro de la Inteligencia Artificial #760,El activo en https://wsyotripkntaetxxzlkc.supabase.co/storage/v1/object/public/videos/1779855126133-final.mp4 devolvió un error de carga (404/403). La noticia ha sido ocultada automáticamente.,8a316213-425a-4542-b0cf-a061eeb324dd,pending,warning,2026-05-27 12:23:04.25093+00,"{""url"":""https://wsyotripkntaetxxzlkc.supabase.co/storage/v1/object/public/videos/1779855126133-final.mp4"",""reported_at"":""2026-05-27T12:23:04.194Z""}"
3c813301-2728-42e5-beb1-58c845b89a09,lifecycle_archive,📦 Activo Archivado,El archivo 1775568824166-final.mp4 ha sido movido a Google Drive (Unidad G:) para liberar espacio en Supabase.,,pending,info,2026-05-02 23:15:53.899922+00,"{""bucket"":""videos"",""fileName"":""1775568824166-final.mp4"",""archived_at"":""2026-05-02T23:15:53.725Z""}"
3cb55cb6-d97c-4dec-865c-d6509b37e6d5,lifecycle_archive,📦 Activo Archivado,El archivo 1774817909320-019d1926-8684-7000-a949-d4213a309626.jpg ha sido movido a Google Drive (Unidad G:) para liberar espacio en Supabase.,,pending,info,2026-04-24 20:05:46.689914+00,"{""bucket"":""images"",""fileName"":""1774817909320-019d1926-8684-7000-a949-d4213a309626.jpg"",""archived_at"":""2026-04-24T20:05:46.416Z""}"
3cc7aa33-e2b9-4667-8283-68e3551c9b5b,lifecycle_archive,📦 Activo Archivado,El archivo 1774817846137-019d183c-8643-7000-993b-96dc73d3e818.jpg ha sido movido a Google Drive (Unidad G:) para liberar espacio en Supabase.,,pending,info,2026-04-24 20:05:43.510595+00,"{""bucket"":""images"",""fileName"":""1774817846137-019d183c-8643-7000-993b-96dc73d3e818.jpg"",""archived_at"":""2026-04-24T20:05:43.158Z""}"
3cfeb68f-17b3-44a5-a353-1307f118ce27,lifecycle_archive_v3,📦 Purga Industrial Completada,"El video ""Revolutionizando la Era de la Información: Cómo la Implementación de Mecanismos Avanzados en EU4 Dev Diary 118 Está Redefiniendo la Industria de la In"" (1777865457949-final.mp4) y su metadata han sido movidos a Google Drive. La fila ha sido eliminada del portal para mantener la integridad.",,pending,info,2026-05-26 23:22:20.435344+00,"{""title"":""Revolutionizando la Era de la Información: Cómo la Implementación de Mecanismos Avanzados en EU4 Dev Diary 118 Está Redefiniendo la Industria de la In"",""fileName"":""1777865457949-final.mp4"",""archived_at"":""2026-05-26T23:22:20.063Z""}"
3d37e8cb-988d-4a54-85b8-6d090fe45838,lifecycle_archive,📦 Activo Archivado,El archivo 1775564474486-final.mp4 ha sido movido a Google Drive (Unidad G:) para liberar espacio en Supabase.,,pending,info,2026-05-02 23:15:46.78147+00,"{""bucket"":""videos"",""fileName"":""1775564474486-final.mp4"",""archived_at"":""2026-05-02T23:15:46.530Z""}"
3db05c5d-922c-4798-a6ce-1798dced58a0,lifecycle_archive_v3,📦 Purga Industrial Completada,"El video ""Desencadenando la Revolución en el Diseño de Pokémon: Análisis del Poderoso 'Spicy Spray' y su Impacto en la Estrategia Competitiva #47"" (1777887082580-final.mp4) y su metadata han sido movidos a Google Drive. La fila ha sido eliminada del portal para mantener la integridad.",,pending,info,2026-05-27 09:23:09.889298+00,"{""title"":""Desencadenando la Revolución en el Diseño de Pokémon: Análisis del Poderoso 'Spicy Spray' y su Impacto en la Estrategia Competitiva #47"",""fileName"":""1777887082580-final.mp4"",""archived_at"":""2026-05-27T09:23:09.715Z""}"
3e35e505-21cf-4936-bbcb-4f6688b400a2,lifecycle_archive,📦 Activo Archivado,El archivo 1777725093873-final.mp4 ha sido movido a Google Drive (Unidad G:) para liberar espacio en Supabase.,,pending,info,2026-05-05 17:20:06.065077+00,"{""bucket"":""videos"",""fileName"":""1777725093873-final.mp4"",""archived_at"":""2026-05-05T17:20:05.857Z""}"
3e4b24a2-d5d6-4bc7-8ce6-ec57ed6ef0ed,lifecycle_archive,📦 Activo Archivado,El archivo 1777291428991-final.mp4 ha sido movido a Google Drive (Unidad G:) para liberar espacio en Supabase.,,pending,info,2026-05-04 22:16:47.733484+00,"{""bucket"":""videos"",""fileName"":""1777291428991-final.mp4"",""archived_at"":""2026-05-04T22:16:47.518Z""}"
3e7294bb-ea90-4565-bc03-db3c59c0d3c8,lifecycle_archive,📦 Activo Archivado,El archivo 1777326219017-background_ai_set_1.png ha sido movido a Google Drive (Unidad G:) para liberar espacio en Supabase.,,pending,info,2026-04-28 01:01:10.27242+00,"{""bucket"":""images"",""fileName"":""1777326219017-background_ai_set_1.png"",""archived_at"":""2026-04-28T01:01:10.045Z""}"
4035887f-0fc0-42b2-80c8-107462491135,lifecycle_archive,📦 Activo Archivado,El archivo 1774817637447-019ce399-c7e4-7000-bccb-7c7ead7c36cd.jpg ha sido movido a Google Drive (Unidad G:) para liberar espacio en Supabase.,,pending,info,2026-04-24 18:29:48.389864+00,"{""bucket"":""images"",""fileName"":""1774817637447-019ce399-c7e4-7000-bccb-7c7ead7c36cd.jpg"",""archived_at"":""2026-04-24T18:29:48.104Z""}"
441028d3-79da-435e-9c84-05693e1dab07,link_broken,⚠️ Link Roto Detectado: Desbloqueando el Futuro: Mi Lista de Deseos para la Revolución Industrial de la Inteligencia Artificial #106,El activo en https://wsyotripkntaetxxzlkc.supabase.co/storage/v1/object/public/videos/1779245350591-final.mp4 devolvió un error de carga (404/403). La noticia ha sido ocultada automáticamente.,b155ac1d-55b2-4a96-a710-ac8738f656c6,pending,warning,2026-05-21 20:01:40.83437+00,"{""url"":""https://wsyotripkntaetxxzlkc.supabase.co/storage/v1/object/public/videos/1779245350591-final.mp4"",""reported_at"":""2026-05-21T20:01:40.779Z""}"
45340d8d-b852-4d98-aaa8-d9d733af0da5,lifecycle_archive,📦 Activo Archivado,El archivo 1774817768192-019ceea6-3489-7000-a11a-7e88b6095a89.jpg ha sido movido a Google Drive (Unidad G:) para liberar espacio en Supabase.,,pending,info,2026-04-24 19:05:47.814004+00,"{""bucket"":""images"",""fileName"":""1774817768192-019ceea6-3489-7000-a11a-7e88b6095a89.jpg"",""archived_at"":""2026-04-24T19:05:47.618Z""}"
45cd17e0-4f40-4e85-9355-8a5a87568d75,lifecycle_archive,📦 Activo Archivado,El archivo 1777768245498-final.mp4 ha sido movido a Google Drive (Unidad G:) para liberar espacio en Supabase.,,pending,info,2026-05-06 02:46:15.832898+00,"{""bucket"":""videos"",""fileName"":""1777768245498-final.mp4"",""archived_at"":""2026-05-06T02:46:15.728Z""}"
4613c1e6-695a-43ca-903c-bd0d5f1f9ddf,lifecycle_archive,📦 Activo Archivado,El archivo 1776092758692-final.mp4 ha sido movido a Google Drive (Unidad G:) para liberar espacio en Supabase.,,pending,info,2026-05-03 22:16:10.548436+00,"{""bucket"":""videos"",""fileName"":""1776092758692-final.mp4"",""archived_at"":""2026-05-03T22:16:10.342Z""}"
46c9a624-9200-4c58-8fcf-8f1c4d4005d3,lifecycle_archive,📦 Activo Archivado,El archivo 1774817994609-combined.mp4 ha sido movido a Google Drive (Unidad G:) para liberar espacio en Supabase.,,pending,info,2026-04-28 11:21:43.342455+00,"{""bucket"":""videos"",""fileName"":""1774817994609-combined.mp4"",""archived_at"":""2026-04-28T11:21:42.880Z""}"
4751893a-5f49-4204-8b95-efc913574a7f,lifecycle_archive,📦 Activo Archivado,El archivo 1774817940364-combined.mp4 ha sido movido a Google Drive (Unidad G:) para liberar espacio en Supabase.,,pending,info,2026-04-28 11:21:34.277009+00,"{""bucket"":""videos"",""fileName"":""1774817940364-combined.mp4"",""archived_at"":""2026-04-28T11:21:34.086Z""}"
4785ba2c-ed15-4d4d-8047-b90f07935524,link_broken,⚠️ Link Roto Detectado: Neural Nexus: El Amanecer de la Colmena (PROMO OFICIAL),El activo en /media/promo_nexus_final.mp4 devolvió un error de carga (404/403). La noticia ha sido ocultada automáticamente.,0c495e3a-a6f0-4c98-ae68-397e43e8883c,pending,warning,2026-05-27 12:23:04.204204+00,"{""url"":""/media/promo_nexus_final.mp4"",""reported_at"":""2026-05-27T12:23:04.058Z""}"
48259a55-eb72-46f7-bb7b-d190d378e3be,lifecycle_archive,📦 Activo Archivado,El archivo Girl_walks_stretches_202604102344.mp4 ha sido movido a Google Drive (Unidad G:) para liberar espacio en Supabase.,,pending,info,2026-05-03 18:16:03.587775+00,"{""bucket"":""videos"",""fileName"":""Girl_walks_stretches_202604102344.mp4"",""archived_at"":""2026-05-03T18:16:03.341Z""}"
488a77ae-b612-4eac-ae84-b9cbd84c82f8,lifecycle_archive,📦 Activo Archivado,El archivo 1775442770531-final.mp4 ha sido movido a Google Drive (Unidad G:) para liberar espacio en Supabase.,,pending,info,2026-05-02 14:15:39.91071+00,"{""bucket"":""videos"",""fileName"":""1775442770531-final.mp4"",""archived_at"":""2026-05-02T14:15:39.629Z""}"
48de07c7-2d21-4a82-b507-d3f2fd17493d,link_broken,⚠️ Link Roto Detectado: Noticia sobre contenido generado industrialmente,El activo en https://wsyotripkntaetxxzlkc.supabase.co/storage/v1/object/public/videos/1779032915493-final.mp4 devolvió un error de carga (404/403). La noticia ha sido ocultada automáticamente.,00e206cf-fc91-488f-bc85-6c285a812bc2,pending,warning,2026-05-17 17:30:39.96926+00,"{""url"":""https://wsyotripkntaetxxzlkc.supabase.co/storage/v1/object/public/videos/1779032915493-final.mp4"",""reported_at"":""2026-05-17T17:30:39.934Z""}"
4933b1c1-eba7-4218-b5fd-2310f8cbe3e3,link_broken,"⚠️ Link Roto Detectado: La Revolución del Pago: Square Supera el Umbral de 1 Millón de Comerciantes con Capacidades de Pagos en Bitcoin, Impulsando la Adopción en el Mundo Re",El activo en https://wsyotripkntaetxxzlkc.supabase.co/storage/v1/object/public/videos/1778766484229-final.mp4 devolvió un error de carga (404/403). La noticia ha sido ocultada automáticamente.,2d500b3d-a3e0-42cf-a37e-a586ad982e00,pending,warning,2026-05-14 18:37:26.102163+00,"{""url"":""https://wsyotripkntaetxxzlkc.supabase.co/storage/v1/object/public/videos/1778766484229-final.mp4"",""reported_at"":""2026-05-14T18:37:26.077Z""}"
4b0f8530-1861-4c04-8a40-a296d308061e,link_broken,⚠️ Link Roto Detectado: Desbloqueando el Poder del Sigilo: Implicaciones Industriales del Nuevo Black Pointer Date 40mm en la Era de la Inteligencia Artificial y la Seguridad,El activo en https://wsyotripkntaetxxzlkc.supabase.co/storage/v1/object/public/videos/1778039394624-final.mp4 devolvió un error de carga (404/403). La noticia ha sido ocultada automáticamente.,f8971faa-f249-451a-8406-9bd1222c55a8,pending,warning,2026-05-11 09:18:39.371574+00,"{""url"":""https://wsyotripkntaetxxzlkc.supabase.co/storage/v1/object/public/videos/1778039394624-final.mp4"",""reported_at"":""2026-05-11T09:18:39.188Z""}"
4b78d3b1-e3a0-45fc-9307-fe4e9528b568,lifecycle_archive,📦 Activo Archivado,El archivo 1775619016652-final.mp4 ha sido movido a Google Drive (Unidad G:) para liberar espacio en Supabase.,,pending,info,2026-05-03 08:15:50.204104+00,"{""bucket"":""videos"",""fileName"":""1775619016652-final.mp4"",""archived_at"":""2026-05-03T08:15:49.919Z""}"
4b8fbdd8-5292-4c9e-9ce6-4b02b85491c2,lifecycle_archive,📦 Activo Archivado,El archivo 1775574425184-final.mp4 ha sido movido a Google Drive (Unidad G:) para liberar espacio en Supabase.,,pending,info,2026-05-03 02:31:51.553021+00,"{""bucket"":""videos"",""fileName"":""1775574425184-final.mp4"",""archived_at"":""2026-05-03T02:31:51.308Z""}"
4ba53f6a-efae-406c-a565-5377c33291e2,lifecycle_archive,📦 Activo Archivado,El archivo 1777700430802-final.mp4 ha sido movido a Google Drive (Unidad G:) para liberar espacio en Supabase.,,pending,info,2026-05-05 12:17:05.129346+00,"{""bucket"":""videos"",""fileName"":""1777700430802-final.mp4"",""archived_at"":""2026-05-05T12:17:04.901Z""}"
4bfa587f-20cc-497f-8a1f-35a11ef93554,lifecycle_archive,📦 Activo Archivado,El archivo 1777241351061-final.mp4 ha sido movido a Google Drive (Unidad G:) para liberar espacio en Supabase.,,pending,info,2026-05-04 21:16:43.441436+00,"{""bucket"":""videos"",""fileName"":""1777241351061-final.mp4"",""archived_at"":""2026-05-04T21:16:43.200Z""}"
4d87c219-c5f6-45cc-892c-7e5ab7b3e26d,lifecycle_archive,📦 Activo Archivado,El archivo 1777230375055-final.mp4 ha sido movido a Google Drive (Unidad G:) para liberar espacio en Supabase.,,pending,info,2026-05-04 20:16:36.573926+00,"{""bucket"":""videos"",""fileName"":""1777230375055-final.mp4"",""archived_at"":""2026-05-04T20:16:36.426Z""}"
4d8dc28c-2b4b-45dc-8400-a450aca8699b,lifecycle_archive_v3,📦 Purga Industrial Completada,"El video ""La Paradoja de la Memoria Digital: ¿Cómo la Inteligencia Artificial está Cambiando la forma en que Recordamos y Procesamos la Información en el Siglo "" (1777804153010-final.mp4) y su metadata han sido movidos a Google Drive. La fila ha sido eliminada del portal para mantener la integridad.",,pending,info,2026-05-15 07:28:46.597104+00,"{""title"":""La Paradoja de la Memoria Digital: ¿Cómo la Inteligencia Artificial está Cambiando la forma en que Recordamos y Procesamos la Información en el Siglo "",""fileName"":""1777804153010-final.mp4"",""archived_at"":""2026-05-15T07:28:46.887Z""}"
4fc7ea8c-1dba-4bd5-b3b7-7b23bf7bbf0a,lifecycle_archive,📦 Activo Archivado,El archivo 1777045956269-019dbfb9-49a7-7000-8867-9ec2b7f6794c.jpg ha sido movido a Google Drive (Unidad G:) para liberar espacio en Supabase.,,pending,info,2026-04-25 00:06:46.893987+00,"{""bucket"":""images"",""fileName"":""1777045956269-019dbfb9-49a7-7000-8867-9ec2b7f6794c.jpg"",""archived_at"":""2026-04-25T00:06:46.687Z""}"
4ff1f78c-e875-48d4-9707-ce896050785c,lifecycle_archive,📦 Activo Archivado,El archivo 1774817992678-019d1954-b9c8-7000-b724-d924b8cd3ae2.jpg ha sido movido a Google Drive (Unidad G:) para liberar espacio en Supabase.,,pending,info,2026-04-24 21:05:45.716423+00,"{""bucket"":""images"",""fileName"":""1774817992678-019d1954-b9c8-7000-b724-d924b8cd3ae2.jpg"",""archived_at"":""2026-04-24T21:05:45.464Z""}"
50a61cb6-58ef-4ae1-aab6-2c664ddcd989,link_broken,⚠️ Link Roto Detectado: La Revolución de la Comunicación en Tiempo Real: Cómo la Avanzada Tecnología de Inteligencia Artificial de Neural Nexus Está Cambiando el Juego en las,El activo en https://wsyotripkntaetxxzlkc.supabase.co/storage/v1/object/public/videos/1778676308986-final.mp4 devolvió un error de carga (404/403). La noticia ha sido ocultada automáticamente.,be4df242-1628-45b8-98ce-1d4912ece932,pending,warning,2026-05-13 12:55:44.818927+00,"{""url"":""https://wsyotripkntaetxxzlkc.supabase.co/storage/v1/object/public/videos/1778676308986-final.mp4"",""reported_at"":""2026-05-13T12:55:44.803Z""}"
5115899c-571d-4fcd-a7e2-4b28d1e350cd,link_broken,⚠️ Link Roto Detectado: Neural Nexus: El Amanecer de la Colmena (PROMO OFICIAL),El activo en /media/promo_nexus_final.mp4 devolvió un error de carga (404/403). La noticia ha sido ocultada automáticamente.,0c495e3a-a6f0-4c98-ae68-397e43e8883c,pending,warning,2026-05-06 21:34:11.017252+00,"{""url"":""/media/promo_nexus_final.mp4"",""reported_at"":""2026-05-06T21:34:10.938Z""}"
5144c158-80b6-4d78-a906-ea24583b2551,link_broken,⚠️ Link Roto Detectado: La Revolución del Omni-Core: Cómo Neural Nexus Construyó una IA Inmortal para Dominar el Futuro de la Inteligencia Artificial #760,El activo en https://wsyotripkntaetxxzlkc.supabase.co/storage/v1/object/public/videos/1779855126133-final.mp4 devolvió un error de carga (404/403). La noticia ha sido ocultada automáticamente.,8a316213-425a-4542-b0cf-a061eeb324dd,pending,warning,2026-05-27 04:53:12.201142+00,"{""url"":""https://wsyotripkntaetxxzlkc.supabase.co/storage/v1/object/public/videos/1779855126133-final.mp4"",""reported_at"":""2026-05-27T04:53:06.256Z""}"
5264a2cc-b386-4fe9-8f3f-7c8d79a7a71a,lifecycle_archive,📦 Activo Archivado,El archivo 1774739409607-combined.mp4 ha sido movido a Google Drive (Unidad G:) para liberar espacio en Supabase.,,pending,info,2026-04-25 00:06:58.556401+00,"{""bucket"":""videos"",""fileName"":""1774739409607-combined.mp4"",""archived_at"":""2026-04-25T00:06:58.365Z""}"
